AccNo,Name,ID,Contact,Email,Balance,Type
ACC-BR01-35276,,,,,0,0
ACC-BR01-22129,,,,,0,0
ACC-BR01-27563,,,,,0,0
ACC-BR01-24524,,,,,0,0
ACC-BR01-15679,,,,,0,0
ACC-BR01-20332,,,,,0,0
ACC-BR01-14275,,,,,0,0
ACC-BR01-37904,,,,,0,0
ACC-BR01-34953,,,,,0,0
ACC-BR01-21301,,,,,0,0
ACC-BR01-31643,,,,,0,0
ACC-BR01-35035,,,,,0,0
ACC-BR01-14753,,,,,0,0
ACC-BR01-21644,,,,,0,0
ACC-BR01-40197,,,,,0,0
ACC-BR01-38811,,,,,0,0
ACC-BR01-25174,,,,,0,0
ACC-BR01-18602,,,,,0,0
ACC-BR01-14314,,,,,0,0
ACC-BR01-41070,,,,,0,0
ACC-BR01-28872,,,,,0,0
ACC-BR01-33719,,,,,0,0
ACC-BR01-24260,,,,,0,0
ACC-BR01-20138,,,,,0,0
ACC-BR01-38892,,,,,0,0
ACC-BR01-25937,,,,,0,0
ACC-BR01-11043,,,,,0,0
ACC-BR01-11607,,,,,0,0
ACC-BR01-34828,,,,,0,0
ACC-BR01-21772,,,,,0,0
ACC-BR01-40490,,,,,0,0
ACC-BR01-35759,,,,,0,0
ACC-BR01-30533,,,,,0,0
ACC-BR01-36589,,,,,0,0
ACC-BR01-20751,,,,,0,0
ACC-BR01-12709,,,,,0,0
ACC-BR01-31239,,,,,0,0
ACC-BR01-16366,,,,,0,0
ACC-BR01-30110,,,,,0,0
ACC-BR01-25691,,,,,0,0
ACC-BR01-11160,,,,,0,0
ACC-BR01-29310,,,,,0,0
ACC-BR01-42678,,,,,0,0
ACC-BR01-15018,,,,,0,0
ACC-BR01-42642,,,,,0,0
ACC-BR01-19197,,,,,0,0
ACC-BR01-35018,,,,,0,0
ACC-BR01-16798,,,,,0,0
ACC-BR01-19808,,,,,0,0
ACC-BR01-37956,,,,,0,0
ACC-BR01-14945,,,,,0,0
ACC-BR01-28920,,,,,0,0
ACC-BR01-25285,,,,,0,0
ACC-BR01-39963,,,,,0,0
ACC-BR01-38039,,,,,0,0
ACC-BR01-28586,,,,,0,0
ACC-BR01-29270,,,,,0,0
ACC-BR01-24513,,,,,0,0
ACC-BR01-15258,,,,,0,0
ACC-BR01-10334,,,,,0,0
ACC-BR01-35066,,,,,0,0
ACC-BR01-34920,,,,,0,0
ACC-BR01-32558,,,,,0,0
ACC-BR01-11760,,,,,0,0
ACC-BR01-15729,,,,,0,0
ACC-BR01-14262,,,,,0,0
ACC-BR01-35625,,,,,0,0
ACC-BR01-28655,,,,,0,0
ACC-BR01-35018,,,,,0,0
ACC-BR01-42053,,,,,0,0
ACC-BR01-26616,,,,,0,0
ACC-BR01-16160,,,,,0,0
ACC-BR01-28396,,,,,0,0
ACC-BR01-34340,,,,,0,0
ACC-BR01-19224,,,,,0,0
ACC-BR01-41467,,,,,0,0
ACC-BR01-30478,,,,,0,0
ACC-BR01-21332,,,,,0,0
ACC-BR01-14238,,,,,0,0
ACC-BR01-31019,,,,,0,0
ACC-BR01-29758,,,,,0,0
ACC-BR01-19531,,,,,0,0
ACC-BR01-28336,,,,,0,0
ACC-BR01-29714,,,,,0,0
ACC-BR01-40414,,,,,0,0
ACC-BR01-22645,,,,,0,0
ACC-BR01-12297,,,,,0,0
ACC-BR01-21827,,,,,0,0
ACC-BR01-30754,,,,,0,0
ACC-BR01-12974,,,,,0,0
ACC-BR01-19064,,,,,0,0
ACC-BR01-34567,,,,,0,0
ACC-BR01-35988,,,,,0,0
ACC-BR01-26057,,,,,0,0
ACC-BR01-31841,,,,,0,0
ACC-BR01-32729,,,,,0,0
ACC-BR01-29329,,,,,0,0
ACC-BR01-39180,,,,,0,0
ACC-BR01-42043,,,,,0,0
ACC-BR01-30442,,,,,0,0
ACC-BR01-10185,,,,,0,0
ACC-BR01-11442,,,,,0,0
ACC-BR01-16657,,,,,0,0
ACC-BR01-26782,,,,,0,0
ACC-BR01-14530,,,,,0,0
ACC-BR01-42599,,,,,0,0
ACC-BR01-17154,,,,,0,0
ACC-BR01-27404,,,,,0,0
ACC-BR01-14677,,,,,0,0
ACC-BR01-28112,,,,,0,0
ACC-BR01-11201,,,,,0,0
ACC-BR01-21121,,,,,0,0
ACC-BR01-36144,,,,,0,0
ACC-BR01-22784,,,,,0,0
ACC-BR01-32533,,,,,0,0
ACC-BR01-42494,,,,,0,0
ACC-BR01-32850,,,,,0,0
ACC-BR01-35076,,,,,0,0
ACC-BR01-33626,,,,,0,0
ACC-BR01-25526,,,,,0,0
ACC-BR01-12178,,,,,0,0
ACC-BR01-38488,,,,,0,0
ACC-BR01-20990,,,,,0,0
ACC-BR01-38289,,,,,0,0
ACC-BR01-16665,,,,,0,0
ACC-BR01-36207,,,,,0,0
ACC-BR01-14340,,,,,0,0
ACC-BR01-13740,,,,,0,0
ACC-BR01-27875,,,,,0,0
ACC-BR01-15152,,,,,0,0
ACC-BR01-26245,,,,,0,0
ACC-BR01-25302,,,,,0,0
ACC-BR01-21827,,,,,0,0
ACC-BR01-18803,,,,,0,0
ACC-BR01-29482,,,,,0,0
ACC-BR01-25877,,,,,0,0
ACC-BR01-12124,,,,,0,0
ACC-BR01-11144,,,,,0,0
ACC-BR01-10419,,,,,0,0
ACC-BR01-33311,,,,,0,0
ACC-BR01-15272,,,,,0,0
ACC-BR01-23216,,,,,0,0
ACC-BR01-10099,,,,,0,0
ACC-BR01-41441,,,,,0,0
ACC-BR01-36468,,,,,0,0
ACC-BR01-25250,,,,,0,0
ACC-BR01-21970,,,,,0,0
ACC-BR01-17147,,,,,0,0
ACC-BR01-10338,,,,,0,0
ACC-BR01-15880,,,,,0,0
ACC-BR01-41162,,,,,0,0
ACC-BR01-16194,,,,,0,0
ACC-BR01-24294,,,,,0,0
ACC-BR01-33535,,,,,0,0
ACC-BR01-35946,,,,,0,0
ACC-BR01-24637,,,,,0,0
ACC-BR01-38089,,,,,0,0
ACC-BR01-24475,,,,,0,0
ACC-BR01-37974,,,,,0,0
ACC-BR01-17320,,,,,0,0
ACC-BR01-17065,,,,,0,0
ACC-BR01-26208,,,,,0,0
ACC-BR01-23621,,,,,0,0
ACC-BR01-36852,,,,,0,0
ACC-BR01-20344,,,,,0,0
ACC-BR01-10954,,,,,0,0
ACC-BR01-12418,,,,,0,0
ACC-BR01-30917,,,,,0,0
ACC-BR01-14585,,,,,0,0
ACC-BR01-11718,,,,,0,0
ACC-BR01-22123,,,,,0,0
ACC-BR01-37747,,,,,0,0
ACC-BR01-35910,,,,,0,0
ACC-BR01-39479,,,,,0,0
ACC-BR01-11509,,,,,0,0
ACC-BR01-31625,,,,,0,0
ACC-BR01-11852,,,,,0,0
ACC-BR01-20850,,,,,0,0
ACC-BR01-40230,,,,,0,0
ACC-BR01-18249,,,,,0,0
ACC-BR01-29772,,,,,0,0
ACC-BR01-18370,,,,,0,0
ACC-BR01-23193,,,,,0,0
ACC-BR01-19495,,,,,0,0
ACC-BR01-35932,,,,,0,0
ACC-BR01-12516,,,,,0,0
ACC-BR01-29694,,,,,0,0
ACC-BR01-13129,,,,,0,0
ACC-BR01-13797,,,,,0,0
ACC-BR01-31884,,,,,0,0
ACC-BR01-13207,,,,,0,0
ACC-BR01-24077,,,,,0,0
ACC-BR01-18979,,,,,0,0
ACC-BR01-41694,,,,,0,0
ACC-BR01-20413,,,,,0,0
ACC-BR01-39555,,,,,0,0
ACC-BR01-38056,,,,,0,0
ACC-BR01-16630,,,,,0,0
ACC-BR01-27481,,,,,0,0
ACC-BR01-10223,,,,,0,0
ACC-BR01-31705,,,,,0,0
ACC-BR01-34145,,,,,0,0
ACC-BR01-26219,,,,,0,0
ACC-BR01-35656,,,,,0,0
ACC-BR01-31087,,,,,0,0
ACC-BR01-27810,,,,,0,0
ACC-BR01-32390,,,,,0,0
ACC-BR01-13243,,,,,0,0
ACC-BR01-25335,,,,,0,0
ACC-BR01-19886,,,,,0,0
ACC-BR01-16209,,,,,0,0
ACC-BR01-28457,,,,,0,0
ACC-BR01-33362,,,,,0,0
ACC-BR01-13936,,,,,0,0
ACC-BR01-17160,,,,,0,0
ACC-BR01-11941,,,,,0,0
ACC-BR01-32310,,,,,0,0
ACC-BR01-38982,,,,,0,0
ACC-BR01-17145,,,,,0,0
ACC-BR01-39671,,,,,0,0
ACC-BR01-37547,,,,,0,0
ACC-BR01-17538,,,,,0,0
ACC-BR01-30728,,,,,0,0
ACC-BR01-31004,,,,,0,0
ACC-BR01-39311,,,,,0,0
ACC-BR01-14570,,,,,0,0
ACC-BR01-19243,,,,,0,0
ACC-BR01-24259,,,,,0,0
ACC-BR01-25363,,,,,0,0
ACC-BR01-15416,,,,,0,0
ACC-BR01-21999,,,,,0,0
ACC-BR01-14033,,,,,0,0
ACC-BR01-24124,,,,,0,0
ACC-BR01-19098,,,,,0,0
ACC-BR01-13041,,,,,0,0
ACC-BR01-38366,,,,,0,0
ACC-BR01-37219,,,,,0,0
ACC-BR01-21043,,,,,0,0
ACC-BR01-40550,,,,,0,0
ACC-BR01-24246,,,,,0,0
ACC-BR01-25269,,,,,0,0
ACC-BR01-16280,,,,,0,0
ACC-BR01-26260,,,,,0,0
ACC-BR01-14042,,,,,0,0
ACC-BR01-12467,,,,,0,0
ACC-BR01-23124,,,,,0,0
ACC-BR01-11350,,,,,0,0
ACC-BR01-19196,,,,,0,0
ACC-BR01-15027,,,,,0,0
ACC-BR01-29029,,,,,0,0
ACC-BR01-29595,,,,,0,0
ACC-BR01-25478,,,,,0,0
ACC-BR01-22877,,,,,0,0
ACC-BR01-22461,,,,,0,0
ACC-BR01-33768,,,,,0,0
ACC-BR01-18708,,,,,0,0
ACC-BR01-34607,,,,,0,0
ACC-BR01-12482,,,,,0,0
ACC-BR01-39122,,,,,0,0
ACC-BR01-30965,,,,,0,0
ACC-BR01-14586,,,,,0,0
ACC-BR01-36046,,,,,0,0
ACC-BR01-25220,,,,,0,0
ACC-BR01-10669,,,,,0,0
ACC-BR01-34403,,,,,0,0
ACC-BR01-21936,,,,,0,0
ACC-BR01-22079,,,,,0,0
ACC-BR01-40822,,,,,0,0
ACC-BR01-41570,,,,,0,0
ACC-BR01-35625,,,,,0,0
ACC-BR01-20181,,,,,0,0
ACC-BR01-20667,,,,,0,0
ACC-BR01-41926,,,,,0,0
ACC-BR01-20335,,,,,0,0
ACC-BR01-32045,,,,,0,0
ACC-BR01-23196,,,,,0,0
ACC-BR01-40368,,,,,0,0
ACC-BR01-17326,,,,,0,0
ACC-BR01-10435,,,,,0,0
ACC-BR01-17773,,,,,0,0
ACC-BR01-34835,,,,,0,0
ACC-BR01-13442,,,,,0,0
ACC-BR01-16421,,,,,0,0
ACC-BR01-39222,,,,,0,0
ACC-BR01-30778,,,,,0,0
ACC-BR01-38526,,,,,0,0
ACC-BR01-14711,,,,,0,0
ACC-BR01-16949,,,,,0,0
ACC-BR01-10562,,,,,0,0
ACC-BR01-21160,,,,,0,0
ACC-BR01-17135,,,,,0,0
ACC-BR01-17751,,,,,0,0
ACC-BR01-21660,,,,,0,0
ACC-BR01-25338,,,,,0,0
ACC-BR01-17241,,,,,0,0
ACC-BR01-17603,,,,,0,0
ACC-BR01-23181,,,,,0,0
ACC-BR01-16099,,,,,0,0
ACC-BR01-10901,,,,,0,0
ACC-BR01-21583,,,,,0,0
ACC-BR01-15021,,,,,0,0
ACC-BR01-38852,,,,,0,0
ACC-BR01-37396,,,,,0,0
ACC-BR01-40456,,,,,0,0
ACC-BR01-23659,,,,,0,0
ACC-BR01-25972,,,,,0,0
ACC-BR01-11614,,,,,0,0
ACC-BR01-22191,,,,,0,0
ACC-BR01-10119,,,,,0,0
ACC-BR01-17084,,,,,0,0
ACC-BR01-35471,,,,,0,0
ACC-BR01-33335,,,,,0,0
ACC-BR01-27799,,,,,0,0
ACC-BR01-39387,,,,,0,0
ACC-BR01-41686,,,,,0,0
ACC-BR01-34888,,,,,0,0
ACC-BR01-40323,,,,,0,0
ACC-BR01-41219,,,,,0,0
ACC-BR01-15093,,,,,0,0
ACC-BR01-39103,,,,,0,0
ACC-BR01-22025,,,,,0,0
ACC-BR01-42715,,,,,0,0
ACC-BR01-37828,,,,,0,0
ACC-BR01-24619,,,,,0,0
ACC-BR01-13369,,,,,0,0
ACC-BR01-12027,,,,,0,0
ACC-BR01-27309,,,,,0,0
ACC-BR01-35921,,,,,0,0
ACC-BR01-33018,,,,,0,0
ACC-BR01-24179,,,,,0,0
ACC-BR01-18993,,,,,0,0
ACC-BR01-41129,,,,,0,0
ACC-BR01-10371,,,,,0,0
ACC-BR01-14404,,,,,0,0
ACC-BR01-10850,,,,,0,0
ACC-BR01-39647,,,,,0,0
ACC-BR01-33507,,,,,0,0
ACC-BR01-10725,,,,,0,0
ACC-BR01-24935,,,,,0,0
ACC-BR01-26452,,,,,0,0
ACC-BR01-27770,,,,,0,0
ACC-BR01-26560,,,,,0,0
ACC-BR01-25595,,,,,0,0
ACC-BR01-42394,,,,,0,0
ACC-BR01-11902,,,,,0,0
ACC-BR01-39346,,,,,0,0
ACC-BR01-21998,,,,,0,0
ACC-BR01-15611,,,,,0,0
ACC-BR01-14199,,,,,0,0
ACC-BR01-22414,,,,,0,0
ACC-BR01-27298,,,,,0,0
ACC-BR01-16626,,,,,0,0
ACC-BR01-41922,,,,,0,0
ACC-BR01-30107,,,,,0,0
ACC-BR01-38288,,,,,0,0
ACC-BR01-42416,,,,,0,0
ACC-BR01-38418,,,,,0,0
ACC-BR01-41234,,,,,0,0
ACC-BR01-35521,,,,,0,0
ACC-BR01-17561,,,,,0,0
ACC-BR01-24554,,,,,0,0
ACC-BR01-19617,,,,,0,0
ACC-BR01-36693,,,,,0,0
ACC-BR01-12485,,,,,0,0
ACC-BR01-31269,,,,,0,0
ACC-BR01-27882,,,,,0,0
ACC-BR01-39423,,,,,0,0
ACC-BR01-23424,,,,,0,0
ACC-BR01-19822,,,,,0,0
ACC-BR01-34052,,,,,0,0
ACC-BR01-17286,,,,,0,0
ACC-BR01-35017,,,,,0,0
ACC-BR01-19144,,,,,0,0
ACC-BR01-33529,,,,,0,0
ACC-BR01-34630,,,,,0,0
ACC-BR01-37846,,,,,0,0
ACC-BR01-21512,,,,,0,0
ACC-BR01-27718,,,,,0,0
ACC-BR01-21421,,,,,0,0
ACC-BR01-33679,,,,,0,0
ACC-BR01-29781,,,,,0,0
ACC-BR01-23135,,,,,0,0
ACC-BR01-27327,,,,,0,0
ACC-BR01-28431,,,,,0,0
ACC-BR01-26799,,,,,0,0
ACC-BR01-18216,,,,,0,0
ACC-BR01-37523,,,,,0,0
ACC-BR01-12839,,,,,0,0
ACC-BR01-30821,,,,,0,0
ACC-BR01-10621,,,,,0,0
ACC-BR01-38355,,,,,0,0
ACC-BR01-29146,,,,,0,0
ACC-BR01-40350,,,,,0,0
ACC-BR01-25003,,,,,0,0
ACC-BR01-37952,,,,,0,0
ACC-BR01-28898,,,,,0,0
ACC-BR01-32209,,,,,0,0
ACC-BR01-30197,,,,,0,0
ACC-BR01-41771,,,,,0,0
ACC-BR01-13353,,,,,0,0
ACC-BR01-12877,,,,,0,0
ACC-BR01-40720,,,,,0,0
ACC-BR01-15869,,,,,0,0
ACC-BR01-30544,,,,,0,0
ACC-BR01-24754,,,,,0,0
ACC-BR01-42151,,,,,0,0
ACC-BR01-34480,,,,,0,0
ACC-BR01-28972,,,,,0,0
ACC-BR01-41845,,,,,0,0
ACC-BR01-35288,,,,,0,0
ACC-BR01-22100,,,,,0,0
ACC-BR01-26692,,,,,0,0
ACC-BR01-16992,,,,,0,0
ACC-BR01-35252,,,,,0,0
ACC-BR01-40331,,,,,0,0
ACC-BR01-38741,,,,,0,0
ACC-BR01-15119,,,,,0,0
ACC-BR01-25539,,,,,0,0
ACC-BR01-38157,,,,,0,0
ACC-BR01-25038,,,,,0,0
ACC-BR01-39284,,,,,0,0
ACC-BR01-30846,,,,,0,0
ACC-BR01-15909,,,,,0,0
ACC-BR01-22613,,,,,0,0
ACC-BR01-41045,,,,,0,0
ACC-BR01-13779,,,,,0,0
ACC-BR01-13106,,,,,0,0
ACC-BR01-36160,,,,,0,0
ACC-BR01-16841,,,,,0,0
ACC-BR01-21413,,,,,0,0
ACC-BR01-18471,,,,,0,0
ACC-BR01-14620,,,,,0,0
ACC-BR01-26558,,,,,0,0
ACC-BR01-24649,,,,,0,0
ACC-BR01-31499,,,,,0,0
ACC-BR01-12073,,,,,0,0
ACC-BR01-35958,,,,,0,0
ACC-BR01-40202,,,,,0,0
ACC-BR01-13434,,,,,0,0
ACC-BR01-41435,,,,,0,0
ACC-BR01-41733,,,,,0,0
ACC-BR01-10918,,,,,0,0
ACC-BR01-22562,,,,,0,0
ACC-BR01-14171,,,,,0,0
ACC-BR01-20437,,,,,0,0
ACC-BR01-34255,,,,,0,0
ACC-BR01-42310,,,,,0,0
ACC-BR01-28164,,,,,0,0
ACC-BR01-28962,,,,,0,0
ACC-BR01-21419,,,,,0,0
ACC-BR01-26431,,,,,0,0
ACC-BR01-20711,,,,,0,0
ACC-BR01-30591,,,,,0,0
ACC-BR01-32340,,,,,0,0
ACC-BR01-30198,,,,,0,0
ACC-BR01-31816,,,,,0,0
ACC-BR01-36431,,,,,0,0
ACC-BR01-41305,,,,,0,0
ACC-BR01-34411,,,,,0,0
ACC-BR01-29215,,,,,0,0
ACC-BR01-37964,,,,,0,0
ACC-BR01-17979,,,,,0,0
ACC-BR01-19250,,,,,0,0
ACC-BR01-16023,,,,,0,0
ACC-BR01-25603,,,,,0,0
ACC-BR01-28912,,,,,0,0
ACC-BR01-25840,,,,,0,0
ACC-BR01-27794,,,,,0,0
ACC-BR01-27734,,,,,0,0
ACC-BR01-31843,,,,,0,0
ACC-BR01-41698,,,,,0,0
ACC-BR01-18979,,,,,0,0
ACC-BR01-39161,,,,,0,0
ACC-BR01-18162,,,,,0,0
ACC-BR01-37719,,,,,0,0
ACC-BR01-32019,,,,,0,0
ACC-BR01-35574,,,,,0,0
ACC-BR01-12015,,,,,0,0
ACC-BR01-25649,,,,,0,0
ACC-BR01-26461,,,,,0,0
ACC-BR01-41257,,,,,0,0
ACC-BR01-24352,,,,,0,0
ACC-BR01-37736,,,,,0,0
ACC-BR01-23473,,,,,0,0
ACC-BR01-20676,,,,,0,0
ACC-BR01-27456,,,,,0,0
ACC-BR01-28550,,,,,0,0
ACC-BR01-41461,,,,,0,0
ACC-BR01-19916,,,,,0,0
ACC-BR01-15483,,,,,0,0
ACC-BR01-26668,,,,,0,0
ACC-BR01-19391,,,,,0,0
ACC-BR01-33690,,,,,0,0
ACC-BR01-19957,,,,,0,0
ACC-BR01-11916,,,,,0,0
ACC-BR01-22749,,,,,0,0
ACC-BR01-23900,,,,,0,0
ACC-BR01-14660,,,,,0,0
ACC-BR01-42477,,,,,0,0
ACC-BR01-11213,,,,,0,0
ACC-BR01-24209,,,,,0,0
ACC-BR01-37617,,,,,0,0
ACC-BR01-42026,,,,,0,0
ACC-BR01-20037,,,,,0,0
ACC-BR01-35728,,,,,0,0
ACC-BR01-38651,,,,,0,0
ACC-BR01-33331,,,,,0,0
ACC-BR01-34220,,,,,0,0
ACC-BR01-41474,,,,,0,0
ACC-BR01-42325,,,,,0,0
ACC-BR01-31883,,,,,0,0
ACC-BR01-14239,,,,,0,0
ACC-BR01-41315,,,,,0,0
ACC-BR01-36451,,,,,0,0
ACC-BR01-25544,,,,,0,0
ACC-BR01-40557,,,,,0,0
ACC-BR01-41861,,,,,0,0
ACC-BR01-12160,,,,,0,0
ACC-BR01-40214,,,,,0,0
ACC-BR01-19867,,,,,0,0
ACC-BR01-34061,,,,,0,0
ACC-BR01-24443,,,,,0,0
ACC-BR01-29364,,,,,0,0
ACC-BR01-34401,,,,,0,0
ACC-BR01-24052,,,,,0,0
ACC-BR01-11029,,,,,0,0
ACC-BR01-13429,,,,,0,0
ACC-BR01-23595,,,,,0,0
ACC-BR01-18951,,,,,0,0
ACC-BR01-24965,,,,,0,0
ACC-BR01-10305,,,,,0,0
ACC-BR01-10521,,,,,0,0
ACC-BR01-33127,,,,,0,0
ACC-BR01-28916,,,,,0,0
ACC-BR01-19089,,,,,0,0
ACC-BR01-21119,,,,,0,0
ACC-BR01-16650,,,,,0,0
ACC-BR01-37634,,,,,0,0
ACC-BR01-24311,,,,,0,0
ACC-BR01-23910,,,,,0,0
ACC-BR01-33593,,,,,0,0
ACC-BR01-18751,,,,,0,0
ACC-BR01-20628,,,,,0,0
ACC-BR01-21258,,,,,0,0
ACC-BR01-34832,,,,,0,0
ACC-BR01-10674,,,,,0,0
ACC-BR01-25247,,,,,0,0
ACC-BR01-30042,,,,,0,0
ACC-BR01-11777,,,,,0,0
ACC-BR01-31574,,,,,0,0
ACC-BR01-12517,,,,,0,0
ACC-BR01-17274,,,,,0,0
ACC-BR01-39505,,,,,0,0
ACC-BR01-41624,,,,,0,0
ACC-BR01-32835,,,,,0,0
ACC-BR01-20036,,,,,0,0
ACC-BR01-12697,,,,,0,0
ACC-BR01-24026,,,,,0,0
ACC-BR01-24366,,,,,0,0
ACC-BR01-23747,,,,,0,0
ACC-BR01-24646,,,,,0,0
ACC-BR01-20979,,,,,0,0
ACC-BR01-38444,,,,,0,0
ACC-BR01-24758,,,,,0,0
ACC-BR01-13081,,,,,0,0
ACC-BR01-26285,,,,,0,0
ACC-BR01-26712,,,,,0,0
ACC-BR01-15123,,,,,0,0
ACC-BR01-16296,,,,,0,0
ACC-BR01-29509,,,,,0,0
ACC-BR01-41954,,,,,0,0
ACC-BR01-20610,,,,,0,0
ACC-BR01-23771,,,,,0,0
ACC-BR01-15087,,,,,0,0
ACC-BR01-33420,,,,,0,0
ACC-BR01-28126,,,,,0,0
ACC-BR01-11120,,,,,0,0
ACC-BR01-14671,,,,,0,0
ACC-BR01-23086,,,,,0,0
ACC-BR01-31927,,,,,0,0
ACC-BR01-28280,,,,,0,0
ACC-BR01-16129,,,,,0,0
ACC-BR01-40243,,,,,0,0
ACC-BR01-34771,,,,,0,0
ACC-BR01-13272,,,,,0,0
ACC-BR01-24082,,,,,0,0
ACC-BR01-11034,,,,,0,0
ACC-BR01-36776,,,,,0,0
ACC-BR01-19657,,,,,0,0
ACC-BR01-42629,,,,,0,0
ACC-BR01-28918,,,,,0,0
ACC-BR01-12003,,,,,0,0
ACC-BR01-38488,,,,,0,0
ACC-BR01-13007,,,,,0,0
ACC-BR01-23022,,,,,0,0
ACC-BR01-36581,,,,,0,0
ACC-BR01-37350,,,,,0,0
ACC-BR01-33883,,,,,0,0
ACC-BR01-36798,,,,,0,0
ACC-BR01-11329,,,,,0,0
ACC-BR01-19881,,,,,0,0
ACC-BR01-12294,,,,,0,0
ACC-BR01-35636,,,,,0,0
ACC-BR01-27455,,,,,0,0
ACC-BR01-40233,,,,,0,0
ACC-BR01-23204,,,,,0,0
ACC-BR01-29875,,,,,0,0
ACC-BR01-31835,,,,,0,0
ACC-BR01-41412,,,,,0,0
ACC-BR01-34170,,,,,0,0
ACC-BR01-21684,,,,,0,0
ACC-BR01-37063,,,,,0,0
ACC-BR01-41771,,,,,0,0
ACC-BR01-10946,,,,,0,0
ACC-BR01-37952,,,,,0,0
ACC-BR01-24293,,,,,0,0
ACC-BR01-14306,,,,,0,0
ACC-BR01-10794,,,,,0,0
ACC-BR01-19831,,,,,0,0
ACC-BR01-30414,,,,,0,0
ACC-BR01-15812,,,,,0,0
ACC-BR01-34132,,,,,0,0
ACC-BR01-27661,,,,,0,0
ACC-BR01-26318,,,,,0,0
ACC-BR01-41597,,,,,0,0
ACC-BR01-27736,,,,,0,0
ACC-BR01-40392,,,,,0,0
ACC-BR01-12261,,,,,0,0
ACC-BR01-31758,,,,,0,0
ACC-BR01-39486,,,,,0,0
ACC-BR01-37635,,,,,0,0
ACC-BR01-35399,,,,,0,0
ACC-BR01-29005,,,,,0,0
ACC-BR01-33156,,,,,0,0
ACC-BR01-36653,,,,,0,0
ACC-BR01-31197,,,,,0,0
ACC-BR01-29282,,,,,0,0
ACC-BR01-18590,,,,,0,0
ACC-BR01-18762,,,,,0,0
ACC-BR01-12994,,,,,0,0
ACC-BR01-16715,,,,,0,0
ACC-BR01-38513,,,,,0,0
ACC-BR01-40049,,,,,0,0
ACC-BR01-19911,,,,,0,0
ACC-BR01-19032,,,,,0,0
ACC-BR01-11991,,,,,0,0
ACC-BR01-34893,,,,,0,0
ACC-BR01-19696,,,,,0,0
ACC-BR01-19632,,,,,0,0
ACC-BR01-24351,,,,,0,0
ACC-BR01-33180,,,,,0,0
ACC-BR01-28660,,,,,0,0
ACC-BR01-21195,,,,,0,0
ACC-BR01-14985,,,,,0,0
ACC-BR01-37555,,,,,0,0
ACC-BR01-22721,,,,,0,0
ACC-BR01-31477,,,,,0,0
ACC-BR01-42702,,,,,0,0
ACC-BR01-19448,,,,,0,0
ACC-BR01-32758,,,,,0,0
ACC-BR01-36817,,,,,0,0
ACC-BR01-14486,,,,,0,0
ACC-BR01-33895,,,,,0,0
ACC-BR01-31079,,,,,0,0
ACC-BR01-28884,,,,,0,0
ACC-BR01-24576,,,,,0,0
ACC-BR01-27150,,,,,0,0
ACC-BR01-34972,,,,,0,0
ACC-BR01-19142,,,,,0,0
ACC-BR01-25886,,,,,0,0
ACC-BR01-25232,,,,,0,0
ACC-BR01-34130,,,,,0,0
ACC-BR01-41029,,,,,0,0
ACC-BR01-13430,,,,,0,0
ACC-BR01-15269,,,,,0,0
ACC-BR01-36857,,,,,0,0
ACC-BR01-41537,,,,,0,0
ACC-BR01-31618,,,,,0,0
ACC-BR01-11161,,,,,0,0
ACC-BR01-38452,,,,,0,0
ACC-BR01-22657,,,,,0,0
ACC-BR01-38193,,,,,0,0
ACC-BR01-41417,,,,,0,0
ACC-BR01-10076,,,,,0,0
ACC-BR01-39452,,,,,0,0
ACC-BR01-18020,,,,,0,0
ACC-BR01-26409,,,,,0,0
ACC-BR01-39166,,,,,0,0
ACC-BR01-22017,,,,,0,0
ACC-BR01-19057,,,,,0,0
ACC-BR01-36544,,,,,0,0
ACC-BR01-31576,,,,,0,0
ACC-BR01-11120,,,,,0,0
ACC-BR01-12195,,,,,0,0
ACC-BR01-13866,,,,,0,0
ACC-BR01-24032,,,,,0,0
ACC-BR01-21118,,,,,0,0
ACC-BR01-33721,,,,,0,0
ACC-BR01-38422,,,,,0,0
ACC-BR01-25533,,,,,0,0
ACC-BR01-21653,,,,,0,0
ACC-BR01-20579,,,,,0,0
ACC-BR01-25285,,,,,0,0
ACC-BR01-10315,,,,,0,0
ACC-BR01-38130,,,,,0,0
ACC-BR01-26568,,,,,0,0
ACC-BR01-31889,,,,,0,0
ACC-BR01-29596,,,,,0,0
ACC-BR01-10534,,,,,0,0
ACC-BR01-33026,,,,,0,0
ACC-BR01-28772,,,,,0,0
ACC-BR01-16114,,,,,0,0
ACC-BR01-33173,,,,,0,0
ACC-BR01-42144,,,,,0,0
ACC-BR01-18492,,,,,0,0
ACC-BR01-35142,,,,,0,0
ACC-BR01-25081,,,,,0,0
ACC-BR01-26915,,,,,0,0
ACC-BR01-11182,,,,,0,0
ACC-BR01-31683,,,,,0,0
ACC-BR01-10720,,,,,0,0
ACC-BR01-32642,,,,,0,0
ACC-BR01-20576,,,,,0,0
ACC-BR01-24140,,,,,0,0
ACC-BR01-27946,,,,,0,0
ACC-BR01-36774,,,,,0,0
ACC-BR01-14989,,,,,0,0
ACC-BR01-23538,,,,,0,0
ACC-BR01-23692,,,,,0,0
ACC-BR01-25838,,,,,0,0
ACC-BR01-19845,,,,,0,0
ACC-BR01-38783,,,,,0,0
ACC-BR01-32272,,,,,0,0
ACC-BR01-27309,,,,,0,0
ACC-BR01-11306,,,,,0,0
